Duration,PowerOriginal,HeartRate,Cadence
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.7,167.4,87
1,248.6,167.4,87
1,248.6,167.4,87
1,248.6,167.4,87
1,248.6,167.4,87
1,248.6,167.4,88
1,248.6,167.4,88
1,248.6,167.4,88
1,248.6,167.4,88
1,248.6,167.4,88
1,248.6,167.4,88
1,248.5,167.4,88
1,248.5,167.4,88
1,248.5,167.4,88
1,248.5,167.4,88
1,248.5,167.4,88
1,248.5,167.5,88
1,248.5,167.5,88
1,248.5,167.5,88
1,248.5,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.4,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,88
1,248.3,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.5,89
1,248.2,167.6,89
1,248.2,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.1,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,248.0,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.9,167.6,89
1,247.8,167.6,89
1,247.8,167.6,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.8,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.7,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.6,167.7,89
1,247.5,167.7,89
1,247.5,167.7,89
1,247.5,167.7,89
1,247.5,167.7,89
1,247.5,167.8,89
1,247.5,167.8,89
1,247.5,167.8,89
1,247.5,167.8,89
1,247.5,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.4,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.3,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.8,89
1,247.2,167.9,89
1,247.2,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.1,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,247.0,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.9,167.9,89
1,246.8,167.9,89
1,246.8,167.9,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.8,168.0,89
1,246.7,168.0,89
1,246.7,168.0,89
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.7,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.6,168.0,88
1,246.5,168.0,88
1,246.5,168.0,88
1,246.5,168.0,88
1,246.5,168.0,88
1,246.5,168.1,88
1,246.5,168.1,88
1,246.5,168.1,88
1,246.5,168.1,88
1,246.5,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,88
1,246.4,168.1,87
1,246.4,168.1,87
1,246.4,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.3,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.1,87
1,246.2,168.2,87
1,246.2,168.2,87
1,246.1,168.2,87
1,246.1,168.2,87
1,246.1,168.2,87
1,246.1,168.2,87
1,246.1,168.2,86
1,246.1,168.2,86
1,246.1,168.2,86
1,246.1,168.2,86
1,246.1,168.2,86
1,246.1,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,246.0,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.9,168.2,86
1,245.8,168.2,85
1,245.8,168.2,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.8,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.7,168.3,85
1,245.6,168.3,85
1,245.6,168.3,85
1,245.6,168.3,85
1,245.6,168.3,84
1,245.6,168.3,84
1,245.6,168.3,84
1,245.6,168.3,84
1,245.6,168.3,84
1,245.6,168.3,84
1,245.6,168.3,84
1,245.5,168.3,84
1,245.5,168.3,84
1,245.5,168.3,84
1,245.5,168.3,84
1,245.5,168.3,84
1,245.5,168.4,84
1,245.5,168.4,84
1,245.5,168.4,84
1,245.5,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,84
1,245.4,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.3,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.4,83
1,245.2,168.5,83
1,245.2,168.5,83
1,245.1,168.5,83
1,245.1,168.5,83
1,245.1,168.5,83
1,245.1,168.5,82
1,245.1,168.5,82
1,245.1,168.5,82
1,245.1,168.5,82
1,245.1,168.5,82
1,245.1,168.5,82
1,245.1,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,245.0,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.9,168.5,82
1,244.8,168.5,82
1,244.8,168.5,82
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.8,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.7,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.6,168.6,81
1,244.5,168.6,81
1,244.5,168.6,81
1,244.5,168.6,81
1,244.5,168.6,81
1,244.5,168.7,81
1,244.5,168.7,80
1,244.5,168.7,80
1,244.5,168.7,80
1,244.5,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.4,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.3,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.7,80
1,244.2,168.8,80
1,244.2,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.1,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,244.0,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.9,168.8,80
1,243.8,168.8,80
1,243.8,168.8,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.8,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.7,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.6,168.9,80
1,243.5,168.9,80
1,243.5,168.9,80
1,243.5,168.9,80
1,243.5,168.9,80
1,243.5,168.9,80
1,243.5,169.0,80
1,243.5,169.0,80
1,243.5,169.0,80
1,243.5,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.4,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.3,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.0,80
1,243.2,169.1,80
1,243.2,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.1,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,243.0,169.1,80
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.9,169.1,81
1,242.8,169.1,81
1,242.8,169.1,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.8,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.7,169.2,81
1,242.6,169.2,81
1,242.6,169.2,81
1,242.6,169.2,81
1,242.6,169.2,82
1,242.6,169.2,82
1,242.6,169.2,82
1,242.6,169.2,82
1,242.6,169.2,82
1,242.6,169.2,82
1,242.6,169.2,82
1,242.5,169.2,82
1,242.5,169.2,82
1,242.5,169.2,82
1,242.5,169.2,82
1,242.5,169.2,82
1,242.5,169.3,82
1,242.5,169.3,82
1,242.5,169.3,82
1,242.5,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.4,169.3,82
1,242.3,169.3,82
1,242.3,169.3,82
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.3,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.3,83
1,242.2,169.4,83
1,242.2,169.4,83
1,242.1,169.4,83
1,242.1,169.4,83
1,242.1,169.4,83
1,242.1,169.4,83
1,242.1,169.4,83
1,242.1,169.4,83
1,242.1,169.4,84
1,242.1,169.4,84
1,242.1,169.4,84
1,242.1,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,242.0,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.9,169.4,84
1,241.8,169.4,84
1,241.8,169.4,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.8,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.7,169.5,85
1,241.6,169.5,85
1,241.6,169.5,85
1,241.6,169.5,85
1,241.6,169.5,85
1,241.6,169.5,85
1,241.6,169.5,86
1,241.6,169.5,86
1,241.6,169.5,86
1,241.6,169.5,86
1,241.6,169.5,86
1,241.5,169.5,86
1,241.5,169.5,86
1,241.5,169.5,86
1,241.5,169.5,86
1,241.5,169.6,86
1,241.5,169.6,86
1,241.5,169.6,86
1,241.5,169.6,86
1,241.5,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.4,169.6,86
1,241.3,169.6,86
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.3,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.6,87
1,241.2,169.7,87
1,241.2,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,87
1,241.1,169.7,88
1,241.1,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,241.0,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.9,169.7,88
1,240.8,169.7,88
1,240.8,169.7,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.8,169.8,88
1,240.7,169.8,88
1,240.7,169.8,88
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.7,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.6,169.8,89
1,240.5,169.8,89
1,240.5,169.8,89
1,240.5,169.8,89
1,240.5,169.8,89
1,240.5,169.8,89
1,240.5,169.9,89
1,240.5,169.9,89
1,240.5,169.9,89
1,240.5,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.4,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.3,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,169.9,89
1,240.2,170.0,89
1,240.2,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.1,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,240.0,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.9,170.0,89
1,239.8,170.0,89
1,239.8,170.0,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.8,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.7,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.6,170.1,89
1,239.5,170.1,89
1,239.5,170.1,89
1,239.5,170.1,89
1,239.5,170.1,89
1,239.5,170.2,89
1,239.5,170.2,89
1,239.5,170.2,89
1,239.5,170.2,89
1,239.5,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.4,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.3,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,89
1,239.2,170.2,88
1,239.2,170.2,88
1,239.2,170.3,88
1,239.2,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.1,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,239.0,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.9,170.3,88
1,238.8,170.3,88
1,238.8,170.3,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.8,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.7,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,87
1,238.6,170.4,86
1,238.6,170.4,86
1,238.5,170.4,86
1,238.5,170.4,86
1,238.5,170.4,86
1,238.5,170.4,86
1,238.5,170.4,86
1,238.5,170.5,86
1,238.5,170.5,86
1,238.5,170.5,86
1,238.5,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.4,170.5,86
1,238.3,170.5,86
1,238.3,170.5,86
1,238.3,170.5,86
1,238.3,170.5,86
1,238.3,170.5,85
1,238.3,170.5,85
1,238.3,170.5,85
1,238.3,170.5,85
1,238.3,170.5,85
1,238.3,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.5,85
1,238.2,170.6,85
1,238.2,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,85
1,238.1,170.6,84
1,238.1,170.6,84
1,238.1,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,238.0,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.9,170.6,84
1,237.8,170.6,84
1,237.8,170.6,84
1,237.8,170.7,84
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.8,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.7,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,83
1,237.6,170.7,82
1,237.6,170.7,82
1,237.6,170.7,82
1,237.5,170.7,82
1,237.5,170.7,82
1,237.5,170.7,82
1,237.5,170.7,82
1,237.5,170.8,82
1,237.5,170.8,82
1,237.5,170.8,82
1,237.5,170.8,82
1,237.5,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.4,170.8,82
1,237.3,170.8,82
1,237.3,170.8,82
1,237.3,170.8,82
1,237.3,170.8,82
1,237.3,170.8,82
1,237.3,170.8,82
1,237.3,170.8,81
1,237.3,170.8,81
1,237.3,170.8,81
1,237.3,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.8,81
1,237.2,170.9,81
1,237.2,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
